millisInsercao,grau,siglaTribunal,valorCausa,nivelSigilo,numero,codigoOrgaoJulgador,procEl,classeProcessual,tamanhoProcesso,dscSistema,competencia,codigoLocalidade,totalAssuntos,dataAjuizamento,movimentoNacional,movimentoLocal,assuntoNacional,assuntoLocal,tempo_proc_dias,data_ultimo_mov,total_movs_loc,total_movs_nac,total_movs,1_mov_nac_freq,2_mov_nac_freq,desc_mov1,desc_mov2,tempoMedioEntreMovimentos,cluster_processo,pontuacao_processo
1527867178039,3,TST,0.0,0,02784145519965225555,45240,0,241,0,0,5,2211001,0,832561200000,"[[246, '20160518132137']]",[],"[[864, False]]",[],7303,20160518132137,0.0,1.0,1.0,246,0,Definitivo,0,7303.0,3,219.79901972126606
1527867505245,3,TST,0.0,0,02785711319965015555,45240,0,241,0,0,5,3304557,0,832561200000,"[[246, '20160627125527']]",[],"[[864, False]]",[],7343,20160627125527,0.0,1.0,1.0,246,0,Definitivo,0,7343.0,3,220.89641341125233
1527867055846,3,TST,0.0,0,02785808719965225555,45240,0,241,0,0,5,2211001,0,832734000000,"[[246, '20160627141424']]",[],"[[864, False]]",[],7341,20160627141424,0.0,1.0,1.0,246,0,Definitivo,0,7341.0,3,220.841543726753
1527867461967,3,TST,0.0,0,02785775719965145555,45240,0,241,0,0,5,1100205,0,832734000000,"[[246, '20160518131007']]",[],"[[864, False]]",[],7301,20160518131007,0.0,1.0,1.0,246,0,Definitivo,0,7301.0,3,219.74415003676674
1527867461985,3,TST,0.0,0,02785838019965175555,45240,0,241,0,0,5,3205309,0,832820400000,"[[246, '20160615150632']]",[],"[[864, False]]",[],7328,20160615150632,0.0,1.0,1.0,246,0,Definitivo,0,7328.0,3,220.48489077750747
1527867344141,3,TST,0.0,0,02785910919965085555,45240,0,241,0,0,5,1501402,0,832906800000,"[[246, '20160615094809']]",[],"[[864, False]]",[],7327,20160615094809,0.0,1.0,1.0,246,0,Definitivo,0,7327.0,3,220.45745593525783
1527867520324,3,TST,0.0,0,02785953819965555555,45240,0,241,0,0,5,5300108,0,832906800000,"[[246, '20160520113115']]",[],"[[864, False]]",[],7301,20160520113115,0.0,1.0,1.0,246,0,Definitivo,0,7301.0,3,219.74415003676674
1527867394861,3,TST,0.0,0,02786152919965555555,45240,0,1005,0,0,5,5300108,0,833252400000,"[[246, '20160520113325']]",[],"[[864, False]]",[],7297,20160520113325,0.0,1.0,1.0,246,0,Definitivo,0,7297.0,3,219.6344106677681
1527867474728,3,TST,0.0,0,02786145719965155555,45240,0,1005,0,0,5,3509502,0,833252400000,"[[246, '20160627142107']]",[],"[[864, False]]",[],7335,20160627142107,0.0,1.0,1.0,246,0,Definitivo,0,7335.0,3,220.67693467325506
1527867055865,3,TST,0.0,0,02786222119965555555,45240,0,241,0,0,5,5300108,0,833338800000,"[[246, '20160518131340']]",[],"[[864, False]]",[],7294,20160518131340,0.0,1.0,1.0,246,0,Definitivo,0,7294.0,3,219.55210614101912
1527867238545,3,TST,0.0,0,02786340519965135555,45240,0,241,0,0,5,2507507,0,833425200000,"[[246, '20160624152742']]",[],"[[864, False]]",[],7330,20160624152742,0.0,1.0,1.0,246,0,Definitivo,0,7330.0,3,220.5397604620068
1527867158737,3,TST,0.0,0,02786396519965085555,45240,0,241,0,0,5,1501402,0,833511600000,"[[246, '20160615151223']]",[],"[[864, False]]",[],7320,20160615151223,0.0,1.0,1.0,246,0,Definitivo,0,7320.0,3,220.26541203951024
1527867100939,3,TST,0.0,0,02842765619965135555,45240,0,241,0,0,5,2507507,0,833770800000,"[[246, '20160627142451']]",[],"[[864, False]]",[],7329,20160627142451,0.0,1.0,1.0,246,0,Definitivo,0,7329.0,3,220.51232561975712
1527867177895,3,TST,0.0,0,02842776819965125555,45240,0,47,0,0,5,4205407,0,833857200000,"[[246, '20160901130415']]",[],"[[864, False]]",[],7394,20160901130415,0.0,1.0,1.0,246,0,Definitivo,0,7394.0,3,222.29559036598485
1527867080475,3,TST,0.0,0,02842863319965555555,45240,0,241,0,0,5,5300108,0,834116400000,"[[246, '20160627142837']]",[],"[[864, False]]",[],7325,20160627142837,0.0,1.0,1.0,246,0,Definitivo,0,7325.0,3,220.40258625075853
1527867361891,3,TST,0.0,0,02842884919965035555,45240,0,1005,0,0,5,3106200,0,834116400000,"[[246, '20160608110038']]",[],"[[864, False]]",[],7306,20160608110038,0.0,1.0,1.0,246,0,Definitivo,0,7306.0,3,219.881324248015
1527867427253,3,TST,0.0,0,02842871819965555555,45240,0,1689,0,0,5,5300108,0,834116400000,"[[246, '20160616104909']]",[],"[[864, False]]",[],7314,20160616104909,0.0,1.0,1.0,246,0,Definitivo,0,7314.0,3,220.10080298601227
1527867505260,3,TST,0.0,0,02843159119965085555,45240,0,241,0,0,5,1501402,0,834462000000,"[[246, '20160520113639']]",[],"[[864, False]]",[],7283,20160520113639,0.0,1.0,1.0,246,0,Definitivo,0,7283.0,3,219.25032287627292
1527867100976,3,TST,0.0,0,02843194219965045555,45240,0,241,0,0,5,4314902,0,834548400000,"[[246, '20160608153616']]",[],"[[864, False]]",[],7301,20160608153616,0.0,1.0,1.0,246,0,Definitivo,0,7301.0,3,219.74415003676674
1527867520345,3,TST,0.0,0,02843228819965155555,45240,0,241,0,0,5,3509502,0,834634800000,"[[246, '20160415105449']]",[],"[[864, False]]",[],7246,20160415105449,0.0,1.0,1.0,246,0,Definitivo,0,7246.0,3,218.2352337130356
1527867206724,3,TST,0.0,0,02843348919965555555,45240,0,1005,0,0,5,5300108,0,834721200000,"[[246, '20160616110542']]",[],"[[864, False]]",[],7307,20160616110542,0.0,1.0,1.0,246,0,Definitivo,0,7307.0,3,219.90875909026468
1527867474754,3,TST,0.0,0,02843296719965555555,45240,0,241,0,0,5,5300108,0,834721200000,"[[246, '20160415105629']]",[],"[[864, False]]",[],7245,20160415105629,0.0,1.0,1.0,246,0,Definitivo,0,7245.0,3,218.20779887078595
1527867411421,3,TST,0.0,0,02843487319965555555,45240,0,241,0,0,5,5300108,0,834980400000,"[[246, '20160601092455']]",[],"[[864, False]]",[],7289,20160601092455,0.0,1.0,1.0,246,0,Definitivo,0,7289.0,3,219.41493192977086
1527867490800,3,TST,0.0,0,02843353919965065555,45240,0,241,0,0,5,2611606,0,834980400000,"[[246, '20160608130618']]",[],"[[864, False]]",[],7296,20160608130618,0.0,1.0,1.0,246,0,Definitivo,0,7296.0,3,219.60697582551848
1527867101019,3,TST,0.0,0,02843686419965555555,45240,0,120,0,0,5,5300108,0,835239600000,"[[246, '20160520113816']]",[],"[[864, False]]",[],7274,20160520113816,0.0,1.0,1.0,246,0,Definitivo,0,7274.0,3,219.003409296026
1527867055883,3,TST,0.0,0,02843720419965555555,45240,0,120,0,0,5,5300108,0,835239600000,"[[246, '20160520114114']]",[],"[[864, False]]",[],7274,20160520114114,0.0,1.0,1.0,246,0,Definitivo,0,7274.0,3,219.003409296026
1527867427263,3,TST,0.0,0,02843677919965555555,45240,0,120,0,0,5,5300108,0,835239600000,"[[246, '20160427154351']]",[],"[[864, False]]",[],7251,20160427154351,0.0,1.0,1.0,246,0,Definitivo,0,7251.0,3,218.37240792428386
1527867462002,3,TST,0.0,0,02843755619965555555,45240,0,120,0,0,5,5300108,0,835239600000,"[[246, '20160602095353']]",[],"[[864, False]]",[],7287,20160602095353,0.0,1.0,1.0,246,0,Definitivo,0,7287.0,3,219.36006224527154
1527867504944,3,TST,0.0,0,00672590219935025555,45240,0,1008,11297,0,5,3550308,0,835326000000,"[[123, '20131213141442'], [92, '20141024070000'], [132, '20131209175020'], [123, '20141020101247'], [123, '20140311184747'], [51, '20140506132206'], [272, '20141112190411'], [265, '20170324163904'], [123, '20140121141453'], [132, '20141023131707'], [123, '20141112190337']]",[],"[[864, False]]",[],7581,20170324163904,0.0,11.0,11.0,123,132,Remessa,Remessa,689.1818181818181,3,132.88793355092062
1527867177997,3,TST,0.0,0,02903064019965555555,45240,0,241,0,0,5,5300108,0,835585200000,"[[246, '20160329115335']]",[],"[[864, False]]",[],7218,20160329115335,0.0,1.0,1.0,246,0,Definitivo,0,7218.0,3,217.4670581300452
1527867120206,3,TST,0.0,0,02903151019965085555,45240,0,47,0,0,5,1501402,0,835671600000,"[[246, '20160616125119']]",[],"[[864, False]]",[],7296,20160616125119,0.0,1.0,1.0,246,0,Definitivo,0,7296.0,3,219.60697582551848
1570040365750,3,TST,0.0,0,02904664619965095555,45227,0,241,0,0,5,4106902,0,835671600000,"[[132, '20190506131034'], [123, '20190507143509'], [123, '20190507182917'], [123, '20190508095529'], [132, '20190506131033']]",[],"[[864, False]]",[],8352,20190508095529,0.0,5.0,5.0,123,132,Remessa,Remessa,1670.4,3,156.923848253502
1527867394807,3,TST,0.0,0,02903268219965105555,45240,0,47,0,0,5,5300108,0,835758000000,"[[246, '20160404113358']]",[],"[[864, False]]",[],7222,20160404113358,0.0,1.0,1.0,246,0,Definitivo,0,7222.0,3,217.5767974990438
1527867254669,3,TST,0.0,0,02903279419965095555,45240,0,47,0,0,5,4106902,0,835758000000,"[[246, '20160628141621']]",[],"[[864, False]]",[],7307,20160628141621,0.0,1.0,1.0,246,0,Definitivo,0,7307.0,3,219.90875909026468
1527867272136,3,TST,0.0,0,02903259719965105555,45240,0,47,0,0,5,5300108,0,835758000000,"[[246, '20160621161946']]",[],"[[864, False]]",[],7300,20160621161946,0.0,1.0,1.0,246,0,Definitivo,0,7300.0,3,219.71671519451706
1527867308407,3,TST,0.0,0,02903241519965105555,45240,0,47,0,0,5,5300108,0,835758000000,"[[246, '20160519122725']]",[],"[[864, False]]",[],7267,20160519122725,0.0,1.0,1.0,246,0,Definitivo,0,7267.0,3,218.81136540027842
1527867552340,3,TST,0.0,0,02903393819965085555,45240,0,241,0,0,5,1501402,0,835844400000,"[[246, '20160518132434']]",[],"[[864, False]]",[],7265,20160518132434,0.0,1.0,1.0,246,0,Definitivo,0,7265.0,3,218.75649571577907
1527867442893,3,TST,0.0,0,02903469519965025555,45240,0,1005,0,0,5,3550308,0,835930800000,"[[246, '20160609150311']]",[],"[[864, False]]",[],7286,20160609150311,0.0,1.0,1.0,246,0,Definitivo,0,7286.0,3,219.3326274030219
1527867474568,3,TST,0.0,0,02903481619965115555,45240,0,241,0,0,5,1302603,0,835930800000,"[[246, '20160627102804']]",[],"[[864, False]]",[],7304,20160627102804,0.0,1.0,1.0,246,0,Definitivo,0,7304.0,3,219.82645456351568
1527867158631,3,TST,0.0,0,02903507219965155555,45240,0,1689,0,0,5,3509502,0,836190000000,"[[246, '20160503175633']]",[],"[[864, False]]",[],7246,20160503175633,0.0,1.0,1.0,246,0,Definitivo,0,7246.0,3,218.2352337130356
1527867177916,3,TST,0.0,0,02903522919965555555,45240,0,47,0,0,5,5300108,0,836190000000,"[[246, '20160404113425']]",[],"[[864, False]]",[],7217,20160404113425,0.0,1.0,1.0,246,0,Definitivo,0,7217.0,3,217.43962328779554
1527867376361,3,TST,0.0,0,02903600619965555555,45240,0,1689,0,0,5,5300108,0,836276400000,"[[246, '20160426133625']]",[],"[[864, False]]",[],7238,20160426133625,0.0,1.0,1.0,246,0,Definitivo,0,7238.0,3,218.01575497503836
1527867520196,3,TST,0.0,0,02983192519965125555,45240,0,47,0,0,5,4205407,0,836276400000,"[[246, '20160608110602']]",[],"[[864, False]]",[],7281,20160608110602,0.0,1.0,1.0,246,0,Definitivo,0,7281.0,3,219.1954531917736
1527867141070,3,TST,0.0,0,02903674419965035555,45240,0,47,0,0,5,3106200,0,836362800000,"[[246, '20160610093140']]",[],"[[864, False]]",[],7282,20160610093140,0.0,1.0,1.0,246,0,Definitivo,0,7282.0,3,219.22288803402324
1527867190595,3,TST,0.0,0,02903662119965085555,45240,0,1689,0,0,5,1501402,0,836362800000,"[[246, '20170330163038']]",[],"[[864, False]]",[],7575,20170330163038,0.0,1.0,1.0,246,0,Definitivo,0,7575.0,3,227.26129681317278
1527867490772,3,TST,0.0,0,02903653619965085555,45240,0,47,0,0,5,1501402,0,836362800000,"[[246, '20160621162244']]",[],"[[864, False]]",[],7293,20160621162244,0.0,1.0,1.0,246,0,Definitivo,0,7293.0,3,219.52467129876948
1527867461930,3,TST,0.0,0,02903686119965095555,45240,0,1689,0,0,5,4106902,0,836362800000,"[[246, '20160518125813']]",[],"[[864, False]]",[],7259,20160518125813,0.0,1.0,1.0,246,0,Definitivo,0,7259.0,3,218.59188666228113
1527867474650,3,TST,0.0,0,00046032819965555555,45240,0,241,0,0,5,5300108,0,836362800000,"[[246, '20180309142003'], [893, '20180309145112'], [123, '20180314125212'], [123, '20180314154431'], [246, '20180314154617'], [135, '20061211163409']]",[],"[[864, False]]",[],7924,20180314154617,0.0,6.0,6.0,246,123,Definitivo,Definitivo,1320.6666666666667,3,146.25535259735202
1527867206540,3,TST,0.0,0,02903771219965135555,45240,0,1689,0,0,5,2507507,0,836449200000,"[[246, '20160520115421'], [246, '19980911173700']]",[],"[[864, False]]",[],7260,20160520115421,0.0,2.0,2.0,246,0,Definitivo,0,3630.0,3,168.82508282140324
1527867426313,3,TST,0.0,0,02903798519965025555,45240,0,241,0,0,5,3550308,0,836535600000,"[[246, '20160518135715']]",[],"[[864, False]]",[],7257,20160518135715,0.0,1.0,1.0,246,0,Definitivo,0,7257.0,3,218.53701697778183
1527867583492,3,TST,0.0,0,02903780319965025555,45240,0,241,0,0,5,3550308,0,836535600000,"[[246, '20160523101923']]",[],"[[864, False]]",[],7262,20160523101923,0.0,1.0,1.0,246,0,Definitivo,0,7262.0,3,218.67419118903013
1527867426346,3,TST,0.0,0,02903882019965035555,45240,0,47,0,0,5,3106200,0,836881200000,"[[246, '20160601135752']]",[],"[[864, False]]",[],7267,20160601135752,0.0,1.0,1.0,246,0,Definitivo,0,7267.0,3,218.81136540027842
1527867206570,3,TST,0.0,0,02903861219965085555,45240,0,241,0,0,5,1501402,0,836881200000,"[[246, '20160607141932']]",[],"[[864, False]]",[],7273,20160607141932,0.0,1.0,1.0,246,0,Definitivo,0,7273.0,3,218.97597445377633
1527867327997,3,TST,0.0,0,02903904119965555555,45240,0,1005,0,0,5,5300108,0,836881200000,"[[246, '20160518102558']]",[],"[[864, False]]",[],7253,20160518102558,0.0,1.0,1.0,246,0,Definitivo,0,7253.0,3,218.42727760878319
1527867238585,3,TST,0.0,0,02903961219965245555,45240,0,46,0,0,5,5002704,0,836967600000,"[[246, '20160608131228']]",[],"[[864, False]]",[],7273,20160608131228,0.0,1.0,1.0,246,0,Definitivo,0,7273.0,3,218.97597445377633
1527867219501,3,TST,0.0,0,02903976819965075555,45240,0,241,0,0,5,2304400,0,837054000000,"[[246, '20160607092003'], [246, '20160607092156']]",[],"[[864, False]]",[],7271,20160607092156,0.0,2.0,2.0,246,0,Definitivo,0,3635.5,3,169.05142026996288
1527867583631,3,TST,0.0,0,02903998119965095555,45240,0,47,0,0,5,4106902,0,837054000000,"[[246, '20160606101125']]",[],"[[864, False]]",[],7270,20160606101125,0.0,1.0,1.0,246,0,Definitivo,0,7270.0,3,218.89366992702736
1527867426361,3,TST,0.0,0,02939921619965025555,45240,0,1689,0,0,5,3550308,0,837054000000,"[[246, '20160615090806']]",[],"[[864, False]]",[],7279,20160615090806,0.0,1.0,1.0,246,0,Definitivo,0,7279.0,3,219.1405835072743
1527867080494,3,TST,0.0,0,02940143619965075555,45240,0,1005,0,0,5,2304400,0,837399600000,"[[246, '20160601100008'], [246, '20160601095753']]",[],"[[864, False]]",[],7261,20160601100008,0.0,2.0,2.0,246,0,Definitivo,0,3630.5,3,168.8456589530905
1527867190608,3,TST,0.0,0,02940153719965105555,45240,0,1005,0,0,5,5300108,0,837399600000,"[[246, '20160621144810']]",[],"[[864, False]]",[],7281,20160621144810,0.0,1.0,1.0,246,0,Definitivo,0,7281.0,3,219.1954531917736
1527867583508,3,TST,0.0,0,02940111619965135555,45240,0,241,0,0,5,2507507,0,837399600000,"[[246, '20160523104433']]",[],"[[864, False]]",[],7252,20160523104433,0.0,1.0,1.0,246,0,Definitivo,0,7252.0,3,218.39984276653354
1527867490816,3,TST,0.0,0,02940216619965025555,45240,0,1005,0,0,5,3550308,0,837486000000,"[[246, '20160519105748']]",[],"[[864, False]]",[],7247,20160519105748,0.0,1.0,1.0,246,0,Definitivo,0,7247.0,3,218.26266855528525
1570040401541,3,TST,0.0,0,02946722419965060201,45186,0,1005,2031,0,5,2616407,0,837486000000,"[[26, '20151127084046'], [51, '20180418140523'], [123, '20151029164837'], [51, '20180917135259'], [123, '20180301163757'], [123, '20180911173132'], [51, '20190328140835'], [123, '20180227182655'], [132, '20190902092622'], [123, '20180227182855'], [36, '20171206133414'], [123, '20150903162531'], [92, '20180525070000'], [123, '20180228144348'], [123, '20180227181945'], [123, '20171128120745'], [92, '20190426070000'], [123, '20190424151510'], [123, '20190828133034'], [898, '20120712160402'], [123, '20180524140307'], [123, '20190314122433'], [92, '20190315070000'], [123, '20180228154152'], [112, '20180308113840'], [51, '20190502135152'], [132, '20171206075308'], [123, '20190204153021'], [123, '20181129171836'], [51, '20151127084515'], [123, '20180910162102'], [92, '20180305070000'], [123, '20190523174647'], [51, '20171206144127'], [123, '20151116151943'], [92, '20190802070000'], [123, '20180228150152'], [51, '20181212122625'], [51, '20190313152404'], [132, '20171206075527'], [51, '20180312131942'], [123, '20151126155827'], [123, '20180323160039'], [92, '20181203070000'], [848, '20190827142620'], [92, '20180409070000'], [92, '20190208070000']]",[],"[[10655, False], [1721, False]]",[],8448,20190902092622,0.0,47.0,47.0,123,51,Remessa,Remessa,179.74468085106383,3,137.7927739167539
1527867100661,3,TST,0.0,0,02940172319965135555,45240,0,241,0,0,5,2507507,0,837486000000,"[[246, '20160520115906']]",[],"[[864, False]]",[],7248,20160520115906,0.0,1.0,1.0,246,0,Definitivo,0,7248.0,3,218.29010339753492
1547328048465,3,TST,0.0,0,02946728719965065555,45236,0,1005,28047,0,5,2611606,0,837486000000,"[[92, '20180409070000'], [123, '20180911173132'], [123, '20171128120745'], [132, '20171206075527'], [51, '20180312131942'], [123, '20180323160039'], [898, '20120712160402'], [51, '20171206144127'], [123, '20181129171836'], [51, '20180917135259'], [92, '20180525070000'], [123, '20150903162531'], [132, '20171206075308'], [36, '20171206133414'], [26, '20151127084046'], [123, '20180228144348'], [123, '20180301163757'], [123, '20151126155827'], [123, '20180910162102'], [51, '20180418140523'], [51, '20151127084515'], [123, '20180524140307'], [123, '20180228150152'], [123, '20180228154152'], [51, '20181212122625'], [123, '20151116151943'], [123, '20180227181945'], [123, '20180227182855'], [92, '20180305070000'], [92, '20181203070000'], [112, '20180308113840'], [123, '20151029164837'], [123, '20180227182655']]",[],"[[10655, False], [1721, False], [864, False]]",[],8184,20181212122625,0.0,33.0,33.0,123,51,Remessa,Remessa,248.0,3,135.1076616965747
1548709409425,3,TST,0.0,0,02946728719965065555,45186,0,1005,28047,0,5,2611606,0,837486000000,"[[36, '20171206133414'], [92, '20180525070000'], [123, '20151029164837'], [51, '20180917135259'], [26, '20151127084046'], [123, '20180228144348'], [123, '20180911173132'], [132, '20171206075527'], [123, '20180227182655'], [123, '20180227182855'], [123, '20171128120745'], [51, '20180418140523'], [123, '20181129171836'], [123, '20150903162531'], [112, '20180308113840'], [123, '20180227181945'], [92, '20180305070000'], [51, '20171206144127'], [51, '20180312131942'], [898, '20120712160402'], [51, '20151127084515'], [92, '20180409070000'], [123, '20180228150152'], [123, '20180228154152'], [92, '20181203070000'], [123, '20180301163757'], [123, '20180524140307'], [51, '20181212122625'], [123, '20180323160039'], [123, '20180910162102'], [132, '20171206075308'], [123, '20151116151943'], [123, '20151126155827']]",[],"[[10655, False], [1721, False], [864, False]]",[],8184,20181212122625,0.0,33.0,33.0,123,51,Remessa,Remessa,248.0,3,135.1076616965747
1527867394708,3,TST,0.0,0,02940253819965085555,45240,0,241,0,0,5,1501402,0,837572400000,"[[246, '20160616130108']]",[],"[[864, False]]",[],7274,20160616130108,0.0,1.0,1.0,246,0,Definitivo,0,7274.0,3,219.003409296026
1527867534722,3,TST,0.0,0,02940246419965045555,45240,0,241,0,0,5,4314902,0,837572400000,"[[246, '20160512091145']]",[],"[[864, False]]",[],7239,20160512091145,0.0,1.0,1.0,246,0,Definitivo,0,7239.0,3,218.04318981728798
1527867361775,3,TST,0.0,0,02940336319965175555,45240,0,241,0,0,5,3205309,0,837658800000,"[[246, '20160607092335']]",[],"[[864, False]]",[],7264,20160607092335,0.0,1.0,1.0,246,0,Definitivo,0,7264.0,3,218.72906087352942
1527867361789,3,TST,0.0,0,02940387519965035555,45240,0,241,0,0,5,3106200,0,837745200000,"[[246, '20160518150954']]",[],"[[864, False]]",[],7243,20160518150954,0.0,1.0,1.0,246,0,Definitivo,0,7243.0,3,218.15292918628663
1527867272088,3,TST,0.0,0,02982968219965555555,45240,0,241,0,0,5,5300108,0,837918000000,"[[246, '20160622151534']]",[],"[[864, False]]",[],7276,20160622151534,0.0,1.0,1.0,246,0,Definitivo,0,7276.0,3,219.0582789805253
1527867238338,3,TST,0.0,0,02940591319965085555,45240,0,241,0,0,5,1501402,0,838350000000,"[[246, '20160607092606']]",[],"[[864, False]]",[],7256,20160607092606,0.0,1.0,1.0,246,0,Definitivo,0,7256.0,3,218.50958213553216
1527867361804,3,TST,0.0,0,02940708019965035555,45240,0,241,0,0,5,3106200,0,838350000000,"[[246, '20160517110803']]",[],"[[864, False]]",[],7235,20160517110803,0.0,1.0,1.0,246,0,Definitivo,0,7235.0,3,217.93345044828936
1527867158646,3,TST,0.0,0,02940686719965015555,45240,0,47,0,0,5,3304557,0,838350000000,"[[246, '20160426112729']]",[],"[[864, False]]",[],7214,20160426112729,0.0,1.0,1.0,246,0,Definitivo,0,7214.0,3,217.3573187610466
1527867327707,3,TST,0.0,0,02940617219965555555,45240,0,241,0,0,5,5300108,0,838350000000,"[[246, '20160520121114']]",[],"[[864, False]]",[],7238,20160520121114,0.0,1.0,1.0,246,0,Definitivo,0,7238.0,3,218.01575497503836
1527867343899,3,TST,0.0,0,02940504319965555555,45240,0,241,0,0,5,5300108,0,838609200000,"[[246, '20160607123938'], [246, '19980910171352']]",[],"[[864, False]]",[],7253,20160607123938,0.0,2.0,2.0,246,0,Definitivo,0,3626.5,3,168.68104989959255
1527867080108,3,TST,0.0,0,02940521319965555555,45240,0,241,0,0,5,5300108,0,838609200000,"[[246, '20160429131029']]",[],"[[864, False]]",[],7214,20160429131029,0.0,1.0,1.0,246,0,Definitivo,0,7214.0,3,217.3573187610466
