SEQ_ORGAO,NOMEDAVARA,SEQ_ORGAO_PAI,GRAU_ORGAO,SEQ_CIDADE,DSC_CIDADE,SIG_UF,COD_IBGE,DSC_TIP_ORGAO,TIP_ESFERA_JUSTICA,INT_ORDEM_ORGAO,LATITUDE,LONGITUDE,CAPITAL,qtd_processos,tempo_medio_proc,tempo_entre_movs,cluster_processual_mais_comum,cluster_unidade,procs_em_alerta,ranking
18804,VARA DO TRABALHO DE GUARATINGUETÁ,13211.0,GRA1T,2003.0,guaratingueta,SP,3518404.0,Varas Trabalhistas,T,,-22.817654,-45.201132,0,219,1448.420091324201,54.59540669230922,3,1,17,0
18805,VARA DO TRABALHO DE HORTOLÂNDIA,13211.0,GRA1T,2043.0,hortolandia,SP,3519071.0,Varas Trabalhistas,T,,-22.856966,-47.216108,0,297,1976.703703703704,117.11903622250034,3,1,17,0
18806,VARA DO TRABALHO DE INDAIATUBA,13211.0,GRA1T,2167.0,indaiatuba,SP,3520509.0,Varas Trabalhistas,T,,-23.097316,-47.224867,0,336,1643.7857142857142,253.30968575945926,3,1,48,0
18807,VARA DO TRABALHO DE ITANHAÉM,13211.0,GRA1T,2322.0,itanhaem,SP,3522109.0,Varas Trabalhistas,T,,-24.180279,-46.782254,0,441,1706.0226757369614,73.20351848185653,3,1,34,0
18808,VARA DO TRABALHO DE ITAPETININGA,13211.0,GRA1T,2345.0,itapetininga,SP,3522307.0,Varas Trabalhistas,T,,-23.591341,-48.049539,0,251,2081.2470119521913,84.47740141081242,3,1,30,0
18809,VARA DO TRABALHO DE ITAPEVA,13211.0,GRA1T,2347.0,itapeva,SP,3522406.0,Varas Trabalhistas,T,,-23.990988,-48.876959,0,167,1335.3353293413174,98.002418981733,1,1,22,0
18810,VARA DO TRABALHO DE ITAPIRA,13211.0,GRA1T,2351.0,itapira,SP,3522604.0,Varas Trabalhistas,T,,-22.436259,-46.820267,0,148,1715.831081081081,37.80935865498517,3,1,5,0
18811,VARA DO TRABALHO DE ITÁPOLIS,13211.0,GRA1T,2361.0,itapolis,SP,3522703.0,Varas Trabalhistas,T,,-21.592919,-48.815864,0,397,1379.5415617128465,43.78732703162813,3,1,16,0
18812,VARA DO TRABALHO DE ITARARÉ,13211.0,GRA1T,2380.0,itarare,SP,3523206.0,Varas Trabalhistas,T,,-24.10919,-49.331874,0,86,965.5,7.150175360390023,1,1,6,0
18813,VARA DO TRABALHO DE ITATIBA,13211.0,GRA1T,2386.0,itatiba,SP,3523404.0,Varas Trabalhistas,T,,-23.009764,-46.828455,0,199,1187.1909547738694,101.02258762094368,1,1,10,0
18814,VARA DO TRABALHO DE ITU,13211.0,GRA1T,2410.0,itu,SP,3523909.0,Varas Trabalhistas,T,,-23.260242,-47.299837,0,456,916.4649122807016,65.54461952604011,1,1,50,0
18815,VARA DO TRABALHO DE ITUVERAVA,13211.0,GRA1T,2422.0,ituverava,SP,3524105.0,Varas Trabalhistas,T,,-20.338852,-47.782975,0,125,1393.76,58.12612008793264,3,1,5,0
18816,VARA DO TRABALHO DE JALES,13211.0,GRA1T,2477.0,jales,SP,3524808.0,Varas Trabalhistas,T,,-20.275653,-50.544633,0,249,648.4698795180723,12.892507571778774,1,1,11,0
18817,VARA DO TRABALHO DE JOSÉ BONIFÁCIO,13211.0,GRA1T,2579.0,jose bonifacio,SP,3525706.0,Varas Trabalhistas,T,,-21.054899,-49.690802,0,145,2053.7241379310344,654.4619376564351,3,3,33,0
18818,VARA DO TRABALHO DE LEME,13211.0,GRA1T,2726.0,leme,SP,3526704.0,Varas Trabalhistas,T,,-22.183706,-47.383679,0,231,935.0216450216452,46.357910413850384,1,1,6,0
18819,VARA DO TRABALHO DE LINS,13211.0,GRA1T,2752.0,lins,SP,3527108.0,Varas Trabalhistas,T,,-21.668252,-49.75707,0,269,1535.7955390334573,96.22524761481093,3,1,19,0
18820,VARA DO TRABALHO DE LORENA,13211.0,GRA1T,2762.0,lorena,SP,3527207.0,Varas Trabalhistas,T,,-22.736812,-45.113923,0,246,1864.658536585366,123.91206901308243,3,1,32,0
18821,VARA DO TRABALHO DE MATÃO,13211.0,GRA1T,2961.0,matao,SP,3529302.0,Varas Trabalhistas,T,,-21.612992,-48.354458,0,188,1308.914893617021,173.19814022065532,3,1,9,0
18822,VARA DO TRABALHO DE MOCOCA,13211.0,GRA1T,3067.0,mococa,SP,3530508.0,Varas Trabalhistas,T,,-21.467863,-47.002863,0,101,1189.5346534653465,42.535317287863,3,1,1,0
18823,VARA DO TRABALHO DE MOGI GUAÇU,13211.0,GRA1T,3076.0,mogi guacu,SP,3530706.0,Varas Trabalhistas,T,,-22.382498,-46.953141,0,469,2631.8230277185503,171.19464381430947,3,1,95,0
18824,VARA DO TRABALHO DE MOGI MIRIM,13211.0,GRA1T,3072.0,moji mirim,SP,3530805.0,Varas Trabalhistas,T,,-22.448874,-46.979639,0,319,2072.7272727272725,142.6267346404926,3,1,36,0
18825,VARA DO TRABALHO DE OLÍMPIA,13211.0,GRA1T,3398.0,olimpia,SP,3533908.0,Varas Trabalhistas,T,,-20.743063,-48.913207,0,174,1121.5057471264367,170.60077398753143,1,1,21,0
18826,VARA DO TRABALHO DE ORLÂNDIA,13211.0,GRA1T,3417.0,orlandia,SP,3534302.0,Varas Trabalhistas,T,,-20.715537,-47.880391,0,122,1321.1147540983607,122.99433938626673,3,3,12,0
18827,VARA DO TRABALHO DE OURINHOS,13211.0,GRA1T,3432.0,ourinhos,SP,3534708.0,Varas Trabalhistas,T,,-22.981713,-49.865965,0,377,1024.655172413793,36.258421023592156,1,1,17,0
18828,VARA DO TRABALHO DE PEDERNEIRAS,13211.0,GRA1T,3637.0,pederneiras,SP,3536703.0,Varas Trabalhistas,T,,-22.357424,-48.780064,0,98,1156.8673469387754,83.87622631305844,3,1,6,0
18829,VARA DO TRABALHO DE PENÁPOLIS,13211.0,GRA1T,3686.0,penapolis,SP,3537305.0,Varas Trabalhistas,T,,-21.415298,-50.077719,0,259,377.8455598455598,46.74909640060378,0,1,26,0
18830,VARA DO TRABALHO DE PIEDADE,13211.0,GRA1T,3727.0,piedade,SP,3537800.0,Varas Trabalhistas,T,,-23.706301,-47.42269,0,124,1042.3064516129034,59.84384977590896,3,1,11,0
18831,VARA DO TRABALHO DE PINDAMONHANGABA,13211.0,GRA1T,3746.0,pindamonhangaba,SP,3538006.0,Varas Trabalhistas,T,,-22.946838,-45.463264,0,337,1852.4302670623144,80.75487851370521,3,1,34,0
18832,VARA DO TRABALHO DE PIRASSUNUNGA,13211.0,GRA1T,3802.0,pirassununga,SP,3539301.0,Varas Trabalhistas,T,,-21.998434,-47.445657,0,140,1272.6785714285713,98.4350560615219,1,1,7,0
18833,VARA DO TRABALHO DE PORTO FERREIRA,13211.0,GRA1T,3913.0,porto ferreira,SP,3540705.0,Varas Trabalhistas,T,,-21.857112,-47.486104,0,261,995.080459770115,30.2932914156561,3,1,13,0
18834,VARA DO TRABALHO DE PRESIDENTE VENCESLAU,13211.0,GRA1T,3986.0,presidente venceslau,SP,3541505.0,Varas Trabalhistas,T,,-21.874735,-51.848963,0,217,1723.5069124423962,110.0748712968855,3,1,21,0
18835,VARA DO TRABALHO DE RANCHARIA,13211.0,GRA1T,4050.0,rancharia,SP,3542206.0,Varas Trabalhistas,T,,-22.233484,-50.890404,0,111,1253.2432432432433,304.98347540361414,3,3,10,0
18836,VARA DO TRABALHO DE REGISTRO,13211.0,GRA1T,4071.0,registro,SP,3542602.0,Varas Trabalhistas,T,,-24.510402,-47.862535,0,224,1980.2142857142856,78.60885038549033,3,1,32,0
18837,VARA DO TRABALHO DE RIO CLARO,13211.0,GRA1T,4146.0,rio claro,SP,3543907.0,Varas Trabalhistas,T,,-22.38972,-47.543308,0,652,1576.5076687116566,146.57226126176667,3,1,81,0
18838,VARA DO TRABALHO DE SALTO,13211.0,GRA1T,4269.0,salto,SP,3545209.0,Varas Trabalhistas,T,,-23.208632,-47.293204,0,233,1293.343347639485,49.18031813202418,1,1,16,0
18839,VARA DO TRABALHO DE SANTA BÁRBARA D'OESTE,13211.0,GRA1T,4295.0,santa barbara d'oeste,SP,3545803.0,Varas Trabalhistas,T,,-22.75664,-47.4127,0,177,1074.231638418079,50.36624328243596,1,1,8,0
18840,VARA DO TRABALHO DE SANTA CRUZ DO RIO PARDO,13211.0,GRA1T,4327.0,santa cruz do rio pardo,SP,3546405.0,Varas Trabalhistas,T,,-22.891789,-49.615722,0,237,1020.042194092827,26.887359241952854,1,1,4,0
18841,VARA DO TRABALHO DE SÃO JOÃO DA BOA VISTA,13211.0,GRA1T,4631.0,sao joao da boa vista,SP,3549102.0,Varas Trabalhistas,T,,-21.973548,-46.779743,0,197,1448.218274111675,261.42415143969043,1,3,26,0
18842,VARA DO TRABALHO DE SÃO JOAQUIM DA BARRA,13211.0,GRA1T,4676.0,sao joaquim da barra,SP,3549409.0,Varas Trabalhistas,T,,-20.585145,-47.863542,0,100,1676.72,64.40971209234394,3,1,2,0
18843,VARA DO TRABALHO DE SÃO JOSÉ DO RIO PARDO,13211.0,GRA1T,4729.0,sao jose do rio pardo,SP,3549706.0,Varas Trabalhistas,T,,-21.596835,-46.892201,0,129,2733.31007751938,210.71447858851533,3,3,34,0
18844,VARA DO TRABALHO DE SÃO ROQUE,13211.0,GRA1T,4823.0,sao roque,SP,3550605.0,Varas Trabalhistas,T,,-23.522086,-47.138923,0,409,1296.3422982885083,96.7044574374638,3,1,23,0
18845,VARA DO TRABALHO DE SÃO SEBASTIÃO,13211.0,GRA1T,4828.0,sao sebastiao,SP,3550704.0,Varas Trabalhistas,T,,-23.800247,-45.400384,0,144,2108.1875,208.6152232151216,3,3,16,0
18846,VARA DO TRABALHO DE SUMARÉ,13211.0,GRA1T,5040.0,sumare,SP,3552403.0,Varas Trabalhistas,T,,-22.832403,-47.265662,0,402,1743.0124378109454,304.62204383631223,3,1,39,0
18847,VARA DO TRABALHO DE TANABI,13211.0,GRA1T,5079.0,tanabi,SP,3553401.0,Varas Trabalhistas,T,,-20.629859,-49.65877,0,115,1513.3304347826086,62.68948448316112,3,1,3,0
18848,VARA DO TRABALHO DE TAQUARITINGA,13211.0,GRA1T,5110.0,taquaritinga,SP,3553708.0,Varas Trabalhistas,T,,-21.409083,-48.496899,0,126,1039.8174603174602,51.625327316646654,3,1,5,0
18849,VARA DO TRABALHO DE TATUÍ,13211.0,GRA1T,5123.0,tatui,SP,3554003.0,Varas Trabalhistas,T,,-23.345666,-47.851137,0,282,1887.4255319148936,69.75368700537517,3,1,27,0
18850,VARA DO TRABALHO DE TEODORO SAMPAIO,13211.0,GRA1T,5143.0,teodoro sampaio,SP,3554300.0,Varas Trabalhistas,T,,-22.532169,-52.177781,0,138,800.7028985507246,13.305206690906461,1,1,10,0
18851,VARA DO TRABALHO DE TIETÊ,13211.0,GRA1T,5171.0,tiete,SP,3554508.0,Varas Trabalhistas,T,,-23.101405,-47.717249,0,312,1825.647435897436,113.72877550960459,3,1,31,0
18852,VARA DO TRABALHO DE TUPÃ,13211.0,GRA1T,5259.0,tupa,SP,3555000.0,Varas Trabalhistas,T,,-21.939608,-50.517833,0,128,1557.859375,58.89621579995621,3,1,5,0
18853,VARA DO TRABALHO DE UBATUBA,13211.0,GRA1T,5294.0,ubatuba,SP,3555406.0,Varas Trabalhistas,T,,-23.439427,-45.081212,0,72,2057.6388888888887,112.23626599853844,3,3,2,0
18854,VARA DO TRABALHO DE VOTUPORANGA,13211.0,GRA1T,5486.0,votuporanga,SP,3557105.0,Varas Trabalhistas,T,,-20.421477,-49.979292,0,102,1922.9411764705883,178.4901134136576,3,3,9,0
18855,1ª CÂMARA,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,1.0,-22.906412,-47.057964,0,183,2491.8852459016393,234.64648559728002,3,3,5,0
18856,1ª SEÇÃO DE DISSIDIOS INDIVIDUAIS,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,1.0,-22.906412,-47.057964,0,14,2951.5,111.46920332888338,3,3,0,0
18857,1ª VARA DO TRABALHO DE AMERICANA,13211.0,GRA1T,195.0,americana,SP,3501608.0,Varas Trabalhistas,T,1.0,-22.750581,-47.303993,0,292,1530.4246575342465,62.805085186100904,3,1,12,0
18858,1ª VARA DO TRABALHO DE ARAÇATUBA,13211.0,GRA1T,296.0,aracatuba,SP,3502804.0,Varas Trabalhistas,T,1.0,-21.22435,-50.442159,0,283,739.9434628975265,16.057261892067356,1,1,8,0
18859,1ª VARA DO TRABALHO DE ARARAQUARA,13211.0,GRA1T,339.0,araraquara,SP,3503208.0,Varas Trabalhistas,T,1.0,-21.788447,-48.17389,0,337,1494.9436201780413,42.24666390644971,3,1,30,0
18860,1ª VARA DO TRABALHO DE ASSIS,13211.0,GRA1T,404.0,assis,SP,3504008.0,Varas Trabalhistas,T,1.0,-22.652775,-50.39277,0,214,988.4392523364488,48.631106701509154,1,1,18,0
18861,1ª VARA DO TRABALHO DE BAURU,13211.0,GRA1T,557.0,bauru,SP,3506003.0,Varas Trabalhistas,T,1.0,-22.321258,-49.042847,0,279,1399.5304659498208,98.92427034388984,3,1,29,0
18862,1ª VARA DO TRABALHO DE CAMPINAS,13211.0,GRA1T,939.0,campinas,SP,3509502.0,Varas Trabalhistas,T,1.0,-22.901565,-47.046718,0,434,1454.6036866359448,139.69100422730915,3,1,36,0
18863,1ª VARA DO TRABALHO DE CATANDUVA,13211.0,GRA1T,1166.0,catanduva,SP,3511102.0,Varas Trabalhistas,T,1.0,-21.139078,-48.97397,0,201,1052.6666666666667,66.42743607529434,2,1,11,0
18864,1ª VARA DO TRABALHO DE FRANCA,13211.0,GRA1T,1819.0,franca,SP,3516200.0,Varas Trabalhistas,T,1.0,-20.530364,-47.412541,0,360,1394.6833333333334,70.1943687269441,3,1,24,0
18865,1ª VARA DO TRABALHO DE JABOTICABAL,13211.0,GRA1T,2439.0,jaboticabal,SP,3524303.0,Varas Trabalhistas,T,1.0,-21.249974,-48.31914,0,267,1617.187265917603,64.16322722280643,3,1,27,0
18866,1ª VARA DO TRABALHO DE JACAREÍ,13211.0,GRA1T,2446.0,jacarei,SP,3524402.0,Varas Trabalhistas,T,1.0,-23.305555,-45.976322,0,245,1830.3632653061225,87.1086522899778,3,1,30,0
18867,1ª VARA DO TRABALHO DE JAÚ,13211.0,GRA1T,2528.0,jau,SP,3525300.0,Varas Trabalhistas,T,1.0,-22.294359,-48.549345,0,379,1188.377308707124,71.17349368803845,3,1,10,0
18868,1ª VARA DO TRABALHO DE JUNDIAÍ,13211.0,GRA1T,2608.0,jundiai,SP,3525904.0,Varas Trabalhistas,T,1.0,-23.187108,-46.884159,0,293,1979.5904436860073,107.47080947240316,3,1,38,0
18869,1ª VARA DO TRABALHO DE LENÇÓIS PAULISTA,13211.0,GRA1T,2729.0,lencois paulista,SP,3526803.0,Varas Trabalhistas,T,1.0,-22.592282,-48.805663,0,71,812.6197183098593,128.9164464544983,1,3,3,0
18870,1ª VARA DO TRABALHO DE LIMEIRA,13211.0,GRA1T,2740.0,limeira,SP,3526902.0,Varas Trabalhistas,T,1.0,-22.534145,-47.391157,0,584,1762.390410958904,177.30637629940748,3,1,64,0
18871,1ª VARA DO TRABALHO DE MARÍLIA,13211.0,GRA1T,2928.0,marilia,SP,3529005.0,Varas Trabalhistas,T,1.0,-22.222144,-49.93872,0,187,893.903743315508,108.5437848947822,1,1,13,0
18872,1ª VARA DO TRABALHO DE PAULÍNIA,13211.0,GRA1T,3618.0,paulinia,SP,3536505.0,Varas Trabalhistas,T,1.0,-22.763682,-47.148993,0,561,756.9786096256685,126.96117303008788,1,1,80,0
18873,1ª VARA DO TRABALHO DE PIRACICABA,13211.0,GRA1T,3779.0,piracicaba,SP,3538709.0,Varas Trabalhistas,T,1.0,-22.669448,-47.676222,0,551,1252.6751361161525,222.47477811426862,1,1,75,0
18874,1ª VARA DO TRABALHO DE PRESIDENTE PRUDENTE,13211.0,GRA1T,3982.0,presidente prudente,SP,3541406.0,Varas Trabalhistas,T,1.0,-22.132096,-51.3971,0,547,1557.7970749542962,113.52264002029844,3,1,66,0
18875,1ª VARA DO TRABALHO DE RIBEIRÃO PRETO,13211.0,GRA1T,4126.0,ribeirao preto,SP,3543402.0,Varas Trabalhistas,T,1.0,-21.201335,-47.771688,0,373,1619.2332439678285,202.18448885988784,3,1,47,0
18876,1ª VARA DO TRABALHO DE SÃO CARLOS,13211.0,GRA1T,4549.0,sao carlos,SP,3548906.0,Varas Trabalhistas,T,1.0,-22.02085,-47.893593,0,729,1424.159122085048,150.41485752374138,1,1,99,0
18877,1ª VARA DO TRABALHO DE SÃO JOSÉ DO RIO PRETO,13211.0,GRA1T,4730.0,sao jose do rio preto,SP,3549805.0,Varas Trabalhistas,T,1.0,-20.830983,-49.391867,0,314,1883.9522292993631,171.32436830005767,3,1,49,0
18878,1ª VARA DO TRABALHO DE SÃO JOSÉ DOS CAMPOS,13211.0,GRA1T,4737.0,sao jose dos campos,SP,3549904.0,Varas Trabalhistas,T,1.0,-23.22117,-45.907568,0,380,1756.7263157894736,134.9440606296589,3,1,54,0
18879,1ª VARA DO TRABALHO DE SERTÃOZINHO,13211.0,GRA1T,4973.0,sertaozinho,SP,3551702.0,Varas Trabalhistas,T,1.0,-21.135356,-47.993373,0,278,1378.9388489208636,201.50727724974757,1,1,26,0
18880,1ª VARA DO TRABALHO DE SOROCABA,13211.0,GRA1T,5028.0,sorocaba,SP,3552205.0,Varas Trabalhistas,T,1.0,-23.481316,-47.42266,0,309,1607.715210355987,153.08809249473023,3,1,35,0
18881,1ª VARA DO TRABALHO DE TAUBATÉ,13211.0,GRA1T,5125.0,taubate,SP,3554102.0,Varas Trabalhistas,T,1.0,-23.021554,-45.541554,0,483,1818.8654244306413,134.3345949566181,3,1,77,0
18882,10ª CÂMARA,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,10.0,-22.906412,-47.057964,0,151,2332.470198675497,352.1336788388128,3,3,6,0
18883,10ª VARA DO TRABALHO DE CAMPINAS,13211.0,GRA1T,939.0,campinas,SP,3509502.0,Varas Trabalhistas,T,10.0,-22.901565,-47.046718,0,422,1417.9478672985779,115.94524595418041,3,1,48,0
18884,11ª CÂMARA,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,11.0,-22.906412,-47.057964,0,245,2324.681632653061,178.23585467542466,3,1,1,0
18885,11ª VARA DO TRABALHO DE CAMPINAS,13211.0,GRA1T,939.0,campinas,SP,3509502.0,Varas Trabalhistas,T,11.0,-22.901565,-47.046718,0,466,1215.618025751073,113.61412645922816,3,1,33,0
18886,12ª VARA DO TRABALHO DE CAMPINAS,13211.0,GRA1T,939.0,campinas,SP,3509502.0,Varas Trabalhistas,T,12.0,-22.901565,-47.046718,0,539,1327.4155844155846,86.84419093281609,3,1,15,0
18887,2ª CÂMARA,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,2.0,-22.906412,-47.057964,0,233,2383.8240343347643,140.42795775533563,3,1,0,0
18888,2ª SEÇÃO DE DISSIDIOS INDIVIDUAIS,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,2.0,-22.906412,-47.057964,0,24,2371.375,114.81320963203122,3,3,0,0
18889,2ª VARA DO TRABALHO DE AMERICANA,13211.0,GRA1T,195.0,americana,SP,3501608.0,Varas Trabalhistas,T,2.0,-22.750581,-47.303993,0,303,1349.2904290429042,53.35693233838367,1,1,12,0
18890,2ª VARA DO TRABALHO DE ARAÇATUBA,13211.0,GRA1T,296.0,aracatuba,SP,3502804.0,Varas Trabalhistas,T,2.0,-21.22435,-50.442159,0,363,923.0275482093663,45.12009792851131,3,1,33,0
18891,2ª VARA DO TRABALHO DE ARARAQUARA,13211.0,GRA1T,339.0,araraquara,SP,3503208.0,Varas Trabalhistas,T,2.0,-21.788447,-48.17389,0,242,1649.392561983471,141.18167750941916,3,1,20,0
18892,2ª VARA DO TRABALHO DE ASSIS,13211.0,GRA1T,404.0,assis,SP,3504008.0,Varas Trabalhistas,T,2.0,-22.652775,-50.39277,0,269,1319.903345724907,62.89831509560232,3,1,11,0
18893,2ª VARA DO TRABALHO DE BAURU,13211.0,GRA1T,557.0,bauru,SP,3506003.0,Varas Trabalhistas,T,2.0,-22.321258,-49.042847,0,230,817.9956521739131,26.928679275596643,1,1,22,0
18894,2ª VARA DO TRABALHO DE CAMPINAS,13211.0,GRA1T,939.0,campinas,SP,3509502.0,Varas Trabalhistas,T,2.0,-22.901565,-47.046718,0,299,1622.7892976588626,113.77067338707752,3,1,23,0
18895,2ª VARA DO TRABALHO DE CATANDUVA,13211.0,GRA1T,1166.0,catanduva,SP,3511102.0,Varas Trabalhistas,T,2.0,-21.139078,-48.97397,0,267,1917.838951310861,128.50033436288948,3,1,23,0
18896,2ª VARA DO TRABALHO DE FRANCA,13211.0,GRA1T,1819.0,franca,SP,3516200.0,Varas Trabalhistas,T,2.0,-20.530364,-47.412541,0,322,1553.7142857142858,61.61620790813488,1,1,34,0
18897,2ª VARA DO TRABALHO DE JABOTICABAL,13211.0,GRA1T,2439.0,jaboticabal,SP,3524303.0,Varas Trabalhistas,T,2.0,-21.249974,-48.31914,0,233,1420.9270386266096,64.87596626988578,1,1,22,0
18898,2ª VARA DO TRABALHO DE JACAREÍ,13211.0,GRA1T,2446.0,jacarei,SP,3524402.0,Varas Trabalhistas,T,2.0,-23.305555,-45.976322,0,197,887.730964467005,42.99336577654724,1,1,12,0
18899,2ª VARA DO TRABALHO DE JAÚ,13211.0,GRA1T,2528.0,jau,SP,3525300.0,Varas Trabalhistas,T,2.0,-22.294359,-48.549345,0,397,1487.5717884130981,77.90975633304171,1,1,18,0
18900,2ª VARA DO TRABALHO DE JUNDIAÍ,13211.0,GRA1T,2608.0,jundiai,SP,3525904.0,Varas Trabalhistas,T,2.0,-23.187108,-46.884159,0,543,2417.187845303868,176.15535461955415,3,1,87,0
18901,2ª VARA DO TRABALHO DE LENÇÓIS PAULISTA,13211.0,GRA1T,2729.0,lencois paulista,SP,3526803.0,Varas Trabalhistas,T,2.0,-22.592282,-48.805663,0,59,1498.7627118644068,28.35988478196143,3,1,2,0
18902,2ª VARA DO TRABALHO DE LIMEIRA,13211.0,GRA1T,2740.0,limeira,SP,3526902.0,Varas Trabalhistas,T,2.0,-22.534145,-47.391157,0,413,554.0629539951574,36.99437431619589,0,1,9,0
18903,2ª VARA DO TRABALHO DE MARÍLIA,13211.0,GRA1T,2928.0,marilia,SP,3529005.0,Varas Trabalhistas,T,2.0,-22.222144,-49.93872,0,255,1058.7647058823532,165.94463541066838,3,1,19,0
18904,2ª VARA DO TRABALHO DE PAULÍNIA,13211.0,GRA1T,3618.0,paulinia,SP,3536505.0,Varas Trabalhistas,T,2.0,-22.763682,-47.148993,0,501,550.9800399201597,188.14318632962525,3,1,43,0
18905,2ª VARA DO TRABALHO DE PIRACICABA,13211.0,GRA1T,3779.0,piracicaba,SP,3538709.0,Varas Trabalhistas,T,2.0,-22.669448,-47.676222,0,491,1106.539714867617,166.78611589371295,3,1,39,0
18906,2ª VARA DO TRABALHO DE PRESIDENTE PRUDENTE,13211.0,GRA1T,3982.0,presidente prudente,SP,3541406.0,Varas Trabalhistas,T,2.0,-22.132096,-51.3971,0,482,1084.3983402489628,53.33511783732211,3,1,54,0
18907,2ª VARA DO TRABALHO DE RIBEIRÃO PRETO,13211.0,GRA1T,4126.0,ribeirao preto,SP,3543402.0,Varas Trabalhistas,T,2.0,-21.201335,-47.771688,0,669,2976.6801195814646,303.40867911896856,3,1,207,0
18908,2ª VARA DO TRABALHO DE SÃO CARLOS,13211.0,GRA1T,4549.0,sao carlos,SP,3548906.0,Varas Trabalhistas,T,2.0,-22.02085,-47.893593,0,562,1514.464412811388,156.44473392294563,3,1,67,0
18909,2ª VARA DO TRABALHO DE SÃO JOSÉ DO RIO PRETO,13211.0,GRA1T,4730.0,sao jose do rio preto,SP,3549805.0,Varas Trabalhistas,T,2.0,-20.830983,-49.391867,0,368,1946.9510869565213,128.93766943039478,3,1,88,0
18910,2ª VARA DO TRABALHO DE SÃO JOSÉ DOS CAMPOS,13211.0,GRA1T,4737.0,sao jose dos campos,SP,3549904.0,Varas Trabalhistas,T,2.0,-23.22117,-45.907568,0,318,1918.487421383648,146.8067796485454,3,1,54,0
18911,2ª VARA DO TRABALHO DE SERTÃOZINHO,13211.0,GRA1T,4973.0,sertaozinho,SP,3551702.0,Varas Trabalhistas,T,2.0,-21.135356,-47.993373,0,342,1322.9561403508771,181.62948933259202,1,1,41,0
18912,2ª VARA DO TRABALHO DE SOROCABA,13211.0,GRA1T,5028.0,sorocaba,SP,3552205.0,Varas Trabalhistas,T,2.0,-23.481316,-47.42266,0,309,2221.0226537216827,181.3143820564704,3,1,48,0
18913,2ª VARA DO TRABALHO DE TAUBATÉ,13211.0,GRA1T,5125.0,taubate,SP,3554102.0,Varas Trabalhistas,T,2.0,-23.021554,-45.541554,0,491,1900.5417515274949,163.6151548953771,3,1,84,0
18914,3ª CÂMARA,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,3.0,-22.906412,-47.057964,0,189,2419.740740740741,272.3937012915948,3,3,3,0
18915,3ª SEÇÃO DE DISSÍDIOS INDIVIDUIAIS,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,3.0,-22.906412,-47.057964,0,37,1954.45945945946,116.73099234453436,1,3,2,0
18916,3ª VARA DO TRABALHO DE ARAÇATUBA,13211.0,GRA1T,296.0,aracatuba,SP,3502804.0,Varas Trabalhistas,T,3.0,-21.22435,-50.442159,0,407,890.4348894348892,35.313791880211504,3,1,45,0
18917,3ª VARA DO TRABALHO DE ARARAQUARA,13211.0,GRA1T,339.0,araraquara,SP,3503208.0,Varas Trabalhistas,T,3.0,-21.788447,-48.17389,0,206,1668.6601941747574,83.85853346755006,3,1,13,0
18918,3ª VARA DO TRABALHO DE BAURU,13211.0,GRA1T,557.0,bauru,SP,3506003.0,Varas Trabalhistas,T,3.0,-22.321258,-49.042847,0,244,1329.8975409836066,102.70678266704823,3,1,21,0
18919,3ª VARA DO TRABALHO DE CAMPINAS,13211.0,GRA1T,939.0,campinas,SP,3509502.0,Varas Trabalhistas,T,3.0,-22.901565,-47.046718,0,362,1707.6933701657458,143.1069678169006,3,1,49,0
18920,3ª VARA DO TRABALHO DE JUNDIAÍ,13211.0,GRA1T,2608.0,jundiai,SP,3525904.0,Varas Trabalhistas,T,3.0,-23.187108,-46.884159,0,1896,4170.479430379747,121.2645030820788,3,1,406,0
18921,3ª VARA DO TRABALHO DE PIRACICABA,13211.0,GRA1T,3779.0,piracicaba,SP,3538709.0,Varas Trabalhistas,T,3.0,-22.669448,-47.676222,0,473,820.7610993657504,42.66928489990181,1,1,18,0
18922,3ª VARA DO TRABALHO DE RIBEIRÃO PRETO,13211.0,GRA1T,4126.0,ribeirao preto,SP,3543402.0,Varas Trabalhistas,T,3.0,-21.201335,-47.771688,0,611,2413.860883797054,382.50969399588683,3,1,105,0
18923,3ª VARA DO TRABALHO DE SÃO JOSÉ DO RIO PRETO,13211.0,GRA1T,4730.0,sao jose do rio preto,SP,3549805.0,Varas Trabalhistas,T,3.0,-20.830983,-49.391867,0,330,1749.8272727272727,157.41157450329408,3,1,44,0
